,IFI27,RPL5,ZBP1,IFITM1,EPSTI1,EBI2,FCER1A,GADD45A,TNFSF13B,IFIT2,OSBPL10,SCRN1,TNFAIP6
GSM2159848,7.260377627601116,12.569572261777946,10.327567239365802,12.277747106001963,9.852421517805077,10.507055962853432,10.680266329964873,8.346732699414964,10.548465601888807,8.033751149804585,8.705439899996936,8.775424932331763,7.636959411037135
GSM2159849,7.210561280826461,13.175576059056397,9.623551223158428,12.86196641035663,10.457886657157987,10.085402315605235,11.29731811004429,8.650161959846702,10.76586534928639,9.559820634331906,8.368468483861522,8.988479059676028,7.198757827145534
GSM2159850,7.045000579560558,13.370902596400217,9.219515596946184,12.306577822095358,10.147791298190882,10.49693623881539,11.781517089854203,8.076870194456223,11.168393594974175,9.748755055587251,8.443640215623986,9.129916375596405,7.577525649502832
GSM2159851,7.385833934628881,13.125051459727642,9.448137579066389,12.279082676298255,10.896985480530606,10.507582761258998,12.31972094372065,8.457241408031525,11.019586469378243,10.020846632722575,8.174006857488923,8.794704051641851,7.2797455291511355
GSM2159852,8.272889143535211,12.94332579314643,9.711774160877649,12.916775184540363,11.785739752474877,10.104664408135466,11.653561214238904,8.45656372061126,11.491691779412056,11.696993164261725,8.025048733320828,8.97328350958652,7.496789874938905
GSM2159853,7.11123375972743,13.442723240030507,9.168329891840399,12.428202074817657,10.0481080997966,10.742385496390359,12.263762437927827,8.450090831576299,11.078550950085795,9.68361347590441,8.3042796700235,8.796999030851744,7.4665622541433905
GSM2159854,8.943426164708375,12.97667974917833,9.52922418909544,12.440742018020556,10.843270985651797,9.56879629458224,9.81987203789284,8.492857646023143,11.324968075630505,9.687405954343914,8.829915821346816,8.72018713087986,7.616003376942292
GSM2159855,13.516178932539704,12.685696666106741,10.02133813824468,13.075727154055505,11.54949398229252,9.645412094079092,7.557388645039464,9.46501025314239,11.135180137081134,10.086901831449275,8.818292331223546,8.456517055687353,7.614782247573707
GSM2159856,12.965402821733798,12.565391778622368,9.683963426423821,12.028806018282097,12.741933343087988,9.39098952202511,9.567055583149173,8.806280541683972,12.28042775222026,12.757795632184273,7.9224404976697915,8.350978507153982,8.40114002621213
GSM2159857,14.204001748105412,12.604934700595479,10.435814002451094,13.35903709492449,12.78242167074576,9.776353715176175,9.596474539148987,8.51314360056388,12.23730743966848,12.811024614846579,9.244873743047727,9.066977143566467,7.357159315504946
GSM2159858,7.862758842552414,12.879565828428948,9.44781162396411,12.15646235027962,11.109071897485196,9.261083017652927,8.23356168021194,8.578700384459633,10.92835426896866,10.307084660113302,8.155772503070626,8.464038012042733,7.904590039582239
GSM2159859,9.6928817001346,13.240026262503683,9.891681951664145,11.870618247876283,11.404955262601645,10.000966477481725,8.857298973981068,8.000294766083414,10.827042469176822,9.912531910655128,9.78678469056076,8.360368227443418,7.354631702526011
GSM2159860,12.546302216180175,12.6808122178363,10.20323297436207,12.552872952633322,12.084968456964987,9.371090697522568,9.25906152925887,7.898388237296868,11.522532349422386,10.546625376027494,8.989990756796258,8.941973099893312,7.274295406823228
GSM2159861,13.18821684327723,12.835526414835654,9.647529660012534,11.71671787762154,12.218361014656304,9.485934478931519,9.030084147606333,10.240509060456933,11.799207744635138,10.580554426281367,8.825608840707375,8.255928379742858,7.736606894909194
GSM2159862,9.425749863947537,13.082419354986076,9.57711740645214,11.92298422877433,11.310641180888688,9.591205850284314,10.877390740222616,8.16302769815161,10.972977646242235,9.509929754260522,8.672676377354842,8.580679912381667,7.178237077168811
